group_id,type,is_keeper,title,size,modified,owner,path,file_id,view_url
107,binary,no,DONE-Definitions-and-Explanations-of-Seller-Financing-Terms-1.pdf,220612,2024-01-25T20:45:09Z,albertarealestate1@gmail.com,John Downloads,1D3JvdmioVGtDhATgi_fAtUlQQVm1raP7,https://drive.google.com/file/d/1D3JvdmioVGtDhATgi_fAtUlQQVm1raP7/view?usp=drivesdk
108,binary,YES,10612 - 127 STREET NW- Schedule M - Project Utility Metering.pdf,214817,2026-01-05T23:44:00.205Z,sunrize.invest@gmail.com,Landridge/landridge 8-plex purching contract for clients ,1yAPrea01KahLoeunySKggflfXrWBhWi9,https://drive.google.com/file/d/1yAPrea01KahLoeunySKggflfXrWBhWi9/view?usp=drivesdk
108,binary,no,10612 - 127 STREET NW- Schedule M - Project Utility Metering.pdf,214817,2025-11-25T17:45:37Z,sunrize.invest@gmail.com,Landridge/Purchase Contracts Signed /10612 127St,1Val3QunsiiDIzIkGxaSEtyzC851jrdDT,https://drive.google.com/file/d/1Val3QunsiiDIzIkGxaSEtyzC851jrdDT/view?usp=drivesdk
109,binary,YES,Disclosure Statment.pdf,211231,2023-10-19T02:40:00Z,sunrize.invest@gmail.com,CORPORATION/2024 Tax Info/Sold Houses/Viking ,10zFiAsu0PpVDJU0lgXfzmziqqzi4MxpX,https://drive.google.com/file/d/10zFiAsu0PpVDJU0lgXfzmziqqzi4MxpX/view?usp=drivesdk
109,binary,no,Disclosure Statment.pdf,211231,2023-10-19T02:40:00Z,sunrize.invest@gmail.com,Blank Purchase Contracts /Seller Financing Offers ,1oJ8QHwnVZHOFu8QF6mzL01YWEuPiN34T,https://drive.google.com/file/d/1oJ8QHwnVZHOFu8QF6mzL01YWEuPiN34T/view?usp=drivesdk
110,binary,YES,10612 - 127 STREET NW - Schedule R - Rental Guarantee Acknowledgment.pdf,208861,2026-01-05T23:44:00.206Z,sunrize.invest@gmail.com,Landridge/landridge 8-plex purching contract for clients ,1_CeJ5G4F2l3aS_t-UVewu6yWVcFCS3jU,https://drive.google.com/file/d/1_CeJ5G4F2l3aS_t-UVewu6yWVcFCS3jU/view?usp=drivesdk
110,binary,no,10612 - 127 STREET NW - Schedule R - Rental Guarantee Acknowledgment.pdf,208861,2025-11-25T17:45:37Z,sunrize.invest@gmail.com,Landridge/Purchase Contracts Signed /10612 127St,1gcraQnL7tT-JwuZxmJ6DsII5NBNj8Ir2,https://drive.google.com/file/d/1gcraQnL7tT-JwuZxmJ6DsII5NBNj8Ir2/view?usp=drivesdk
111,binary,YES,Invoice-2.pdf,208368,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,1hbqDeARvnQvt96wUr0S6hm6SSPWOCjbh,https://drive.google.com/file/d/1hbqDeARvnQvt96wUr0S6hm6SSPWOCjbh/view?usp=drivesdk
111,binary,no,Invoice-2.pdf,208368,2025-11-27T23:25:16Z,maadisoncross82@gmail.com,IBH Tax/9121 152 St NW Expenses,1bbw-lQIl4VCDzW6DO5lDC28ubIWS-hfN,https://drive.google.com/file/d/1bbw-lQIl4VCDzW6DO5lDC28ubIWS-hfN/view?usp=drivesdk
112,binary,YES,Invoice.pdf,208368,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,1WQTclT7sWMm9MYhyAUi-ASgE6PvUQVPU,https://drive.google.com/file/d/1WQTclT7sWMm9MYhyAUi-ASgE6PvUQVPU/view?usp=drivesdk
112,binary,no,Invoice.pdf,208368,2025-11-06T19:27:38.318Z,sunrize.invest@gmail.com,2025 Tax/2025 Flips/Wholesale /In Between Homes ,1zDs_POWaEUwbBHOaCqIdllptDHCs8eCf,https://drive.google.com/file/d/1zDs_POWaEUwbBHOaCqIdllptDHCs8eCf/view?usp=drivesdk
113,binary,YES,BTY Invoice Payment Options - Scotia Bank.pdf,207670,2026-03-23T20:46:01.702Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1q1EHGg4Zchdlf9woOhCH1cHmZ1qpsphX,https://drive.google.com/file/d/1q1EHGg4Zchdlf9woOhCH1cHmZ1qpsphX/view?usp=drivesdk
113,binary,no,BTY Invoice Payment Options - Scotia Bank.pdf,207670,2025-10-28T19:32:24.493Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1PdwZ_BlS63lCTGdQs1ciq_r21xM605d1,https://drive.google.com/file/d/1PdwZ_BlS63lCTGdQs1ciq_r21xM605d1/view?usp=drivesdk
114,binary,YES,Invoice_206970_from_Mani_Property_Services_Inc.pdf,100077,2026-03-23T20:17:18.901Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,17ng6CHRZcWIiynMqeYuQBr2wUCXPpNKf,https://drive.google.com/file/d/17ng6CHRZcWIiynMqeYuQBr2wUCXPpNKf/view?usp=drivesdk
114,binary,no,Invoice_206970_from_Mani_Property_Services_Inc.pdf,100077,2025-09-30T23:27:48.515Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1_xpUoAcmdC8kPrBj3VmQABxF4ThtR31k,https://drive.google.com/file/d/1_xpUoAcmdC8kPrBj3VmQABxF4ThtR31k/view?usp=drivesdk
114,binary,no,Invoice_206970_from_Mani_Property_Services_Inc.pdf,100077,2025-09-18T17:06:28.904Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1sFUV1MeryKryqP0F40F6GHJU9uzWfo9T,https://drive.google.com/file/d/1sFUV1MeryKryqP0F40F6GHJU9uzWfo9T/view?usp=drivesdk
115,binary,YES,Abatement Payment .png,98967,2026-03-23T20:46:01.700Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1eaqpce_vs7xxWatWYRAMkbKuNR8oXRjA,https://drive.google.com/file/d/1eaqpce_vs7xxWatWYRAMkbKuNR8oXRjA/view?usp=drivesdk
115,binary,no,Abatement Payment .png,98967,2026-03-09T16:48:29.922Z,sunrize.invest@gmail.com,Allendale 6408 106/5-Unit Receipts ,1qrwmwa-49LVl6NMNzmn1mYXKL6titY5r,https://drive.google.com/file/d/1qrwmwa-49LVl6NMNzmn1mYXKL6titY5r/view?usp=drivesdk
115,binary,no,Abatement Payment .png,98967,2025-07-15T18:27:15Z,sunrize.invest@gmail.com,2025 Tax,1hy4646LR1ApEuelOhpyaMxD9baAbPayn,https://drive.google.com/file/d/1hy4646LR1ApEuelOhpyaMxD9baAbPayn/view?usp=drivesdk
116,binary,YES,Invoice 25223.pdf,196141,2025-10-23T17:03:47Z,sunrize.invest@gmail.com,,1-_OUCWFvBkcaBqNKMVgEzfzvctPN5tB7,https://drive.google.com/file/d/1-_OUCWFvBkcaBqNKMVgEzfzvctPN5tB7/view?usp=drivesdk
116,binary,no,Invoice 25223.pdf,196141,2025-10-09T14:14:21Z,sunrize.invest@gmail.com,2025 Tax/2025 Flips/Wholesale /Inglewood 8 Plex: 11614 127 St NW,1YvY2tRzxaOAow3_bVV-79GlZp72f0q8J,https://drive.google.com/file/d/1YvY2tRzxaOAow3_bVV-79GlZp72f0q8J/view?usp=drivesdk
117,binary,YES,Allendale Insurance.pdf,178300,2026-03-23T20:46:01.719Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1s9s__96cbUBLhzAftYMRoZXkhgQNdzGd,https://drive.google.com/file/d/1s9s__96cbUBLhzAftYMRoZXkhgQNdzGd/view?usp=drivesdk
117,binary,no,Allendale Insurance.pdf,178300,2025-12-03T00:27:44Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice/Paid Jeremy ,18RTcde85Gf0Y_XNHNDiA3i1RZohKlsVC,https://drive.google.com/file/d/18RTcde85Gf0Y_XNHNDiA3i1RZohKlsVC/view?usp=drivesdk
118,binary,YES,Allendale expense insurance.pdf,177070,2026-03-23T20:46:01.718Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1PyjbfwPCR5OUDwkfJ_bEhkRDYfrTAhhn,https://drive.google.com/file/d/1PyjbfwPCR5OUDwkfJ_bEhkRDYfrTAhhn/view?usp=drivesdk
118,binary,no,Allendale expense insurance.pdf,177070,2025-12-03T00:27:14Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice/Paid Jeremy ,1rODQFPP_DvhamVf9flHCx1DPUnRoE3gV,https://drive.google.com/file/d/1rODQFPP_DvhamVf9flHCx1DPUnRoE3gV/view?usp=drivesdk
119,binary,YES,UTF-8Articles-of-Incorporation.pdf,165395,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,11pfZftyQTL-9zTMjGTwkPnI-uZ8tv6oP,https://drive.google.com/file/d/11pfZftyQTL-9zTMjGTwkPnI-uZ8tv6oP/view?usp=drivesdk
119,binary,no,UTF-8Articles-of-Incorporation.pdf,165395,2025-04-26T01:57:18Z,maadisoncross82@gmail.com,IBH Tax/Corp Docs,1Bu8mURoFiConJWAok5dIbMw9YOcfgSrG,https://drive.google.com/file/d/1Bu8mURoFiConJWAok5dIbMw9YOcfgSrG/view?usp=drivesdk
120,binary,YES,Diamante reciept.pdf,164220,2026-03-23T19:22:26.889Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Corporate Files ,1q3W0s0dMafcxnpeyhoK_OaMCxI6-HGzp,https://drive.google.com/file/d/1q3W0s0dMafcxnpeyhoK_OaMCxI6-HGzp/view?usp=drivesdk
120,binary,no,Diamante reciept.pdf,164220,2025-08-01T02:49:36.003Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,14A9eu-1DHo4l601SBrm3JUIbUhkGlIXV,https://drive.google.com/file/d/14A9eu-1DHo4l601SBrm3JUIbUhkGlIXV/view?usp=drivesdk
121,binary,YES,DONE-Different-techniques-AFS-VTB-RTO-1.pdf,162552,2024-05-15T21:18:20Z,sunrize.invest@gmail.com,Blank Purchase Contracts /Seller Financing Offers ,1KJmRwduN7w-_MklmArQra0SjPmmZ_3sA,https://drive.google.com/file/d/1KJmRwduN7w-_MklmArQra0SjPmmZ_3sA/view?usp=drivesdk
121,binary,no,DONE-Different-techniques-AFS-VTB-RTO-1.pdf,162552,2024-01-25T20:52:12Z,albertarealestate1@gmail.com,John Downloads,1HANvp_9maLeYi0TC9oeijwRjY9P9ANSc,https://drive.google.com/file/d/1HANvp_9maLeYi0TC9oeijwRjY9P9ANSc/view?usp=drivesdk
122,binary,YES,Summary.pdf,162110,2025-03-31T21:06:06.834Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Purchase Docs ,1vcUfkVV9BQBhlgrFXvt1_zqyPGectYTc,https://drive.google.com/file/d/1vcUfkVV9BQBhlgrFXvt1_zqyPGectYTc/view?usp=drivesdk
122,binary,no,Summary.pdf,162110,2025-03-31T21:04:01Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Purchase Docs ,1CzcOGqWHdht-R96rf6JVnne3IZsdMah3,https://drive.google.com/file/d/1CzcOGqWHdht-R96rf6JVnne3IZsdMah3/view?usp=drivesdk
123,binary,YES,Statement of Account(39074569.1).pdf,159964,2025-07-29T05:14:49.899Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,1FhCSR5dOfqxbMTPIMgDMRdUcwqjl9zQk,https://drive.google.com/file/d/1FhCSR5dOfqxbMTPIMgDMRdUcwqjl9zQk/view?usp=drivesdk
123,binary,no,Statement of Account(39074569.1).pdf,159964,2024-12-14T02:36:21.278Z,sunrize.invest@gmail.com,CORPORATION/2024 Tax Info/Sold Houses/#202 10949 109,1vm--PdzSEPTRFi86TeOu-Zy-_Cn_9fVq,https://drive.google.com/file/d/1vm--PdzSEPTRFi86TeOu-Zy-_Cn_9fVq/view?usp=drivesdk
124,binary,YES,Welcome to Calvert Home Mortgage (C).pdf,153228,2024-10-15T16:12:06Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: CMHC,14HXNTy4qsLmJy6rVVWBNG2MlsuyjDvuy,https://drive.google.com/file/d/14HXNTy4qsLmJy6rVVWBNG2MlsuyjDvuy/view?usp=drivesdk
124,binary,no,Welcome to Calvert Home Mortgage (C).pdf,153228,2024-10-15T16:12:06Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1o96UhCbOUBL9cwfu8VXKynOQpMYi0dzL,https://drive.google.com/file/d/1o96UhCbOUBL9cwfu8VXKynOQpMYi0dzL/view?usp=drivesdk
125,binary,YES,Screenshot 2026-05-23 at 20.51.07.png,147256,2026-05-24T03:51:13Z,sunni@rizedevelopments.com,Allendale 6408 106/5-Unit Receipts ,1l27VndST44lSfIXkj59JE0hCT1PTKBCJ,https://drive.google.com/file/d/1l27VndST44lSfIXkj59JE0hCT1PTKBCJ/view?usp=drivesdk
125,binary,no,Screenshot 2026-05-23 at 20.51.07.png,147256,2026-05-24T03:51:13Z,sunrize.invest@gmail.com,Allendale 10646 61 Ave 6 Unit /Allendale: 10646 61 Ave/Receipts ,17xuzg0fNWYdSU4l7n_htatg0Zg9b1h-w,https://drive.google.com/file/d/17xuzg0fNWYdSU4l7n_htatg0Zg9b1h-w/view?usp=drivesdk
126,binary,YES,"Balance Sheet Sep 30, 2024- Sundia.pdf",143500,2026-03-23T19:58:52.645Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1arYrB3pvXvktqkA_JmNB9W6ZS0rMn1Sm,https://drive.google.com/file/d/1arYrB3pvXvktqkA_JmNB9W6ZS0rMn1Sm/view?usp=drivesdk
126,binary,no,"Balance Sheet Sep 30, 2024- Sundia.pdf",143500,2025-10-23T17:53:04.599Z,sunrize.invest@gmail.com,Mayfield 110/Purchasing & Corp.,1brSlRDylsGIhsjpDCfEPO3MJbHuRV3co,https://drive.google.com/file/d/1brSlRDylsGIhsjpDCfEPO3MJbHuRV3co/view?usp=drivesdk
127,binary,YES,Developer & Builders  (1).xlsx,141182,2025-09-03T21:49:22Z,sunrize.invest@gmail.com,LEADS////SPREADSHEETS!,1Fo4ctT4wHugXpvbk_zAH9k8iexYFvk4G,https://drive.google.com/file/d/1Fo4ctT4wHugXpvbk_zAH9k8iexYFvk4G/view?usp=drivesdk
127,binary,no,Developer & Builders  (1).xlsx,141182,2025-09-03T21:49:20Z,sunrize.invest@gmail.com,,19rEqkAEDaeQG5DbU05VF0W0nECtPH8w1,https://drive.google.com/file/d/19rEqkAEDaeQG5DbU05VF0W0nECtPH8w1/view?usp=drivesdk
128,binary,YES,Construction of a New Building Permit Statement.pdf,138534,2026-03-23T20:46:01.709Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1d-Qo-p7ea5cSd5cM41mqQCaCC7bfiVhi,https://drive.google.com/file/d/1d-Qo-p7ea5cSd5cM41mqQCaCC7bfiVhi/view?usp=drivesdk
128,binary,no,Construction of a New Building Permit Statement.pdf,138534,2025-07-08T03:08:59.178Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1GfKTdUULD0ggtJP3_tKqHMYmNp0LLGsb,https://drive.google.com/file/d/1GfKTdUULD0ggtJP3_tKqHMYmNp0LLGsb/view?usp=drivesdk
129,binary,YES,ATCO Contract for 01603459 - ACTION REQUIRED_encrypted_.pdf,135947,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,1CEX-1LweLI4HNk29wmQJu3c1q3Mr9kwx,https://drive.google.com/file/d/1CEX-1LweLI4HNk29wmQJu3c1q3Mr9kwx/view?usp=drivesdk
129,binary,no,ATCO Contract for 01603459 - ACTION REQUIRED_encrypted_.pdf,135947,2025-10-29T17:15:30Z,maadisoncross82@gmail.com,IBH Tax/Invoices Paid by Madison,1hRpEOYKAh_AQtC4d_zUzPqq1yqpQ4DLt,https://drive.google.com/file/d/1hRpEOYKAh_AQtC4d_zUzPqq1yqpQ4DLt/view?usp=drivesdk
130,binary,YES,"CERT 25-26 CMLS Financial Ltd., Computershare Trust Comp.pdf",135690,2025-07-16T02:22:23Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: CMHC,1ElLRKsh1FsfS060aY_QS0WKTaAULHV33,https://drive.google.com/file/d/1ElLRKsh1FsfS060aY_QS0WKTaAULHV33/view?usp=drivesdk
130,binary,no,"CERT 25-26 CMLS Financial Ltd., Computershare Trust Comp.pdf",135690,2025-07-09T23:11:09Z,sunrize.invest@gmail.com,,1W1zRr2Eki-VW91BmkueZHE1x4G4-HaAF,https://drive.google.com/file/d/1W1zRr2Eki-VW91BmkueZHE1x4G4-HaAF/view?usp=drivesdk
131,binary,YES,Invoice 13799RP.pdf,135642,2026-03-23T18:30:06.854Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1Tt9GBEl15uyGIS1zTEGXfURNbBIqpkpr,https://drive.google.com/file/d/1Tt9GBEl15uyGIS1zTEGXfURNbBIqpkpr/view?usp=drivesdk
131,binary,no,Invoice 13799RP.pdf,135642,2025-07-29T05:14:49.899Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,1lYqoZoBNgB87B8flLlat_UFMCnUS8T9y,https://drive.google.com/file/d/1lYqoZoBNgB87B8flLlat_UFMCnUS8T9y/view?usp=drivesdk
132,binary,YES,Backyard House Building Permit Statement.pdf,135197,2026-03-19T20:45:28.327Z,sunrize.invest@gmail.com,Mayfield 110/Plans & Surveys ,1GNmcJNrnAJdWFyCbyRNCkRt8Bku8mcRk,https://drive.google.com/file/d/1GNmcJNrnAJdWFyCbyRNCkRt8Bku8mcRk/view?usp=drivesdk
132,binary,no,Backyard House Building Permit Statement.pdf,135197,2026-03-19T20:43:58Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,18GnKTtOZVPFhmkYCDUJ7S8oD-q7q0U_y,https://drive.google.com/file/d/18GnKTtOZVPFhmkYCDUJ7S8oD-q7q0U_y/view?usp=drivesdk
133,binary,YES,CERT 25-26 2652708 ALBERTA INC.pdf,135122,2025-07-16T02:22:19Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: CMHC,1RSxLzsIplbTAhIA4wRGdSgz9S2PP5eg2,https://drive.google.com/file/d/1RSxLzsIplbTAhIA4wRGdSgz9S2PP5eg2/view?usp=drivesdk
133,binary,no,CERT 25-26 2652708 ALBERTA INC.pdf,135122,2025-07-09T23:11:09Z,sunrize.invest@gmail.com,Allendale 6408 106,1DnnGdHf9zezJ81VC3E99FjM4Ag05igKn,https://drive.google.com/file/d/1DnnGdHf9zezJ81VC3E99FjM4Ag05igKn/view?usp=drivesdk
134,binary,YES,Allendale Permit Statement.pdf,132024,2026-03-23T20:46:01.721Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1sYUuLilb3urvAKtai5dfRDhRug7cn_da,https://drive.google.com/file/d/1sYUuLilb3urvAKtai5dfRDhRug7cn_da/view?usp=drivesdk
134,binary,no,Allendale Permit Statement.pdf,132024,2025-12-03T00:32:12Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice/Paid Jeremy ,1XERNsgrTSMGW5VFtjDDwJlIYWe8ew6hP,https://drive.google.com/file/d/1XERNsgrTSMGW5VFtjDDwJlIYWe8ew6hP/view?usp=drivesdk
135,binary,YES,Backyard House Development Permit Statement.pdf,128523,2026-03-23T20:43:45.976Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1dDRr0zWBIZNOScFVpk7vQ-qx17w5rN6v,https://drive.google.com/file/d/1dDRr0zWBIZNOScFVpk7vQ-qx17w5rN6v/view?usp=drivesdk
135,binary,no,Backyard House Development Permit Statement.pdf,128523,2026-01-08T05:52:53Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1YyN_N_Mz-zkrVuN1t5p5PA56w7xLnmB6,https://drive.google.com/file/d/1YyN_N_Mz-zkrVuN1t5p5PA56w7xLnmB6/view?usp=drivesdk
136,binary,YES,992018905_49996769_0_0.pdf,42407,2024-04-27T23:52:53Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1DgNd1EYbW--x38kwz3EliiHTTuV3ei5v,https://drive.google.com/file/d/1DgNd1EYbW--x38kwz3EliiHTTuV3ei5v/view?usp=drivesdk
136,binary,no,992018905_49996769_0_0.pdf,42407,2024-03-15T22:06:48Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1w9NdvCm-MZerWozs5KLzLzN_dZN2dq5C,https://drive.google.com/file/d/1w9NdvCm-MZerWozs5KLzLzN_dZN2dq5C/view?usp=drivesdk
136,binary,no,992018905_49996769_0_0.pdf,42407,2024-03-15T22:06:48Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1vTHEEd0_Y8yxw3MlV-FYiyCwFJfO9mtJ,https://drive.google.com/file/d/1vTHEEd0_Y8yxw3MlV-FYiyCwFJfO9mtJ/view?usp=drivesdk
136,binary,no,992018905_49996769_0_0.pdf,42407,2024-03-15T22:06:48Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1JC9dGVZmYQtxwTg8mKOGle7GTIhNIXAB,https://drive.google.com/file/d/1JC9dGVZmYQtxwTg8mKOGle7GTIhNIXAB/view?usp=drivesdk
137,binary,YES,ApplicationStatusReport.pdf,126968,2025-04-21T18:38:47.952Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Plans/Survey,1vxSEPyRnFzuKyJballKrz4bzlh1Z1soZ,https://drive.google.com/file/d/1vxSEPyRnFzuKyJballKrz4bzlh1Z1soZ/view?usp=drivesdk
137,binary,no,ApplicationStatusReport.pdf,126968,2025-04-18T00:51:58.366Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Plans/Survey,1vLnvqiTnPsFA4vMfpY4be5fWzS7icfvi,https://drive.google.com/file/d/1vLnvqiTnPsFA4vMfpY4be5fWzS7icfvi/view?usp=drivesdk
138,binary,YES,142064110001_49605321_0_0.pdf,42036,2024-04-27T23:54:12Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1TXBzn_u-Ep1GJDSzWxeHX0QEs8wksWoV,https://drive.google.com/file/d/1TXBzn_u-Ep1GJDSzWxeHX0QEs8wksWoV/view?usp=drivesdk
138,binary,no,142064110001_49605321_0_0.pdf,42036,2024-01-31T20:29:12Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,18PtCGqzU8rvyw8O6r6er6ROGvQZqa9z0,https://drive.google.com/file/d/18PtCGqzU8rvyw8O6r6er6ROGvQZqa9z0/view?usp=drivesdk
138,binary,no,142064110001_49605321_0_0.pdf,42036,2024-01-31T20:29:12Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1yFALfPfVf2oUn4bwZ0EROvji635w3jzx,https://drive.google.com/file/d/1yFALfPfVf2oUn4bwZ0EROvji635w3jzx/view?usp=drivesdk
138,binary,no,142064110001_49605321_0_0.pdf,42036,2024-01-31T20:29:12Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1SOFz2MO2DUClzsO9YofGb2p6l3Au7nbw,https://drive.google.com/file/d/1SOFz2MO2DUClzsO9YofGb2p6l3Au7nbw/view?usp=drivesdk
139,binary,YES,IMG_6186.PNG,125875,2026-03-23T20:46:01.718Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1u2g_Y-6Kb649ZNVU6sFZtK7Box0fH1fb,https://drive.google.com/file/d/1u2g_Y-6Kb649ZNVU6sFZtK7Box0fH1fb/view?usp=drivesdk
139,binary,no,IMG_6186.PNG,125875,2025-07-15T18:22:08.785Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1JnqpnDnoqSaTkj-LGQpm0U69CXMPLoxC,https://drive.google.com/file/d/1JnqpnDnoqSaTkj-LGQpm0U69CXMPLoxC/view?usp=drivesdk
140,binary,YES,CMLS Broker Disclosure Form.pdf,121067,2025-12-08T19:16:29.489Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: CMHC/Commitment Letter 6408 ,1OOc-Opt99loeK9z0T03BO_z2tHb5_HFN,https://drive.google.com/file/d/1OOc-Opt99loeK9z0T03BO_z2tHb5_HFN/view?usp=drivesdk
140,binary,no,CMLS Broker Disclosure Form.pdf,121067,2025-12-08T16:12:49Z,sunrize.invest@gmail.com,,1Ukfx072RxqTAq0FAZ_hA3s0sdgN6MNA_,https://drive.google.com/file/d/1Ukfx072RxqTAq0FAZ_hA3s0sdgN6MNA_/view?usp=drivesdk
141,binary,YES,192138744004_49607021_0_0.pdf,40167,2024-04-27T23:58:16Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,15PXu0ROEAcAjyng7U8jnt7nemfZRZ3ni,https://drive.google.com/file/d/15PXu0ROEAcAjyng7U8jnt7nemfZRZ3ni/view?usp=drivesdk
141,binary,no,192138744004_49607021_0_0.pdf,40167,2024-01-31T20:53:12Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1xFd7quWwkADkZiLcmR2JGtazU9UWRJXW,https://drive.google.com/file/d/1xFd7quWwkADkZiLcmR2JGtazU9UWRJXW/view?usp=drivesdk
141,binary,no,192138744004_49607021_0_0.pdf,40167,2024-01-31T20:53:12Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1t8DRflf-F8p3s0y12D41tHackOqir7wl,https://drive.google.com/file/d/1t8DRflf-F8p3s0y12D41tHackOqir7wl/view?usp=drivesdk
141,binary,no,192138744004_49607021_0_0.pdf,40167,2024-01-31T20:53:12Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1bf-Sq49Wp_iaps_3Za26qRdIIEfQoUtm,https://drive.google.com/file/d/1bf-Sq49Wp_iaps_3Za26qRdIIEfQoUtm/view?usp=drivesdk
142,binary,YES,"Icome Statement Nov 30, 2024 (2).pdf",120053,2025-11-03T23:37:54Z,sunrize.invest@gmail.com,LEADS////SPREADSHEETS!,1wJbUDZ7os4bs5YO5ghqVLH451j45XvBb,https://drive.google.com/file/d/1wJbUDZ7os4bs5YO5ghqVLH451j45XvBb/view?usp=drivesdk
142,binary,no,"Icome Statement Nov 30, 2024 (2).pdf",120053,2025-10-22T00:54:28Z,sunrize.invest@gmail.com,,1w9opYEhP06hPhq-znz0utVu07UgGJwKf,https://drive.google.com/file/d/1w9opYEhP06hPhq-znz0utVu07UgGJwKf/view?usp=drivesdk
143,binary,YES,Peakhill Wire EFT Instructions.pdf,116751,2025-12-08T19:16:29.493Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: CMHC/Commitment Letter 6408 ,1je8cwozocxtzssfhgGARFkLsJl3xsXwz,https://drive.google.com/file/d/1je8cwozocxtzssfhgGARFkLsJl3xsXwz/view?usp=drivesdk
143,binary,no,Peakhill Wire EFT Instructions.pdf,116751,2025-12-08T16:12:49Z,sunrize.invest@gmail.com,,1HCD_ZizkKmew_nGd2zNh5nLTTtudB29C,https://drive.google.com/file/d/1HCD_ZizkKmew_nGd2zNh5nLTTtudB29C/view?usp=drivesdk
144,binary,YES,Diamante REG.pdf,113001,2026-03-23T19:22:26.714Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Corporate Files ,12Kpv-6YN_jxKlp81IDQLr_bEJ1qWVtr0,https://drive.google.com/file/d/12Kpv-6YN_jxKlp81IDQLr_bEJ1qWVtr0/view?usp=drivesdk
144,binary,no,Diamante REG.pdf,113001,2025-08-01T02:49:36.024Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Corporate Files ,1L2wda3hb5_BlUOB0uNFl3SU0pjFX9dPT,https://drive.google.com/file/d/1L2wda3hb5_BlUOB0uNFl3SU0pjFX9dPT/view?usp=drivesdk
145,binary,YES,invoice-5563.pdf,109216,2026-03-23T20:21:21.895Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1ZZzdJhenYs8m64E-xufttnVBl1IPrLcn,https://drive.google.com/file/d/1ZZzdJhenYs8m64E-xufttnVBl1IPrLcn/view?usp=drivesdk
